wavelength,throughput,filter,lambda_c
3.210525898,0.45586712629861126,F335M,3.365
3.21187713,0.45909955992420326,F335M,3.365
3.213228361,0.4621218862151343,F335M,3.365
3.214579593,0.46488764203834154,F335M,3.365
3.215930824,0.46746935921146554,F335M,3.365
3.217282055,0.4698370346320786,F335M,3.365
3.2186332870000003,0.4720081778035089,F335M,3.365
3.2199845180000004,0.4740139989155272,F335M,3.365
3.22133575,0.4758698455058557,F335M,3.365
3.222686981,0.4775792553162926,F335M,3.365
3.224038213,0.47914793263179634,F335M,3.365
3.225389444,0.4805908723104632,F335M,3.365
3.226740676,0.48189528790827607,F335M,3.365
3.228091907,0.483074408645832,F335M,3.365
3.229443138,0.48418464556322977,F335M,3.365
3.23079437,0.4851977072326136,F335M,3.365
3.232145601,0.4860853136379129,F335M,3.365
3.233496833,0.48693354245888953,F335M,3.365
3.234848064,0.4877042089883859,F335M,3.365
3.236199296,0.4883848797650152,F335M,3.365
3.237550527,0.48902764892346307,F335M,3.365
3.238901759,0.4896192172428993,F335M,3.365
3.24025299,0.49009630913177743,F335M,3.365
3.241604221,0.4905830097075776,F335M,3.365
3.242955453,0.4910223490573826,F335M,3.365
3.244306684,0.4913732954406076,F335M,3.365
3.2456579160000003,0.49174437993040304,F335M,3.365
3.2470091470000004,0.4920101278811798,F335M,3.365
3.248360379,0.49230360810329943,F335M,3.365
3.24971161,0.4925407521239024,F335M,3.365
3.251062841,0.4926919265502018,F335M,3.365
3.252414073,0.4929020519547167,F335M,3.365
3.253765304,0.4931108600711028,F335M,3.365
3.255116536,0.49321944124508,F335M,3.365
3.256467767,0.4933916956466513,F335M,3.365
3.257818999,0.49354185018792096,F335M,3.365
3.25917023,0.4936265278295463,F335M,3.365
3.2605214620000003,0.4937755230582748,F335M,3.365
3.261872693,0.49391011940974594,F335M,3.365
3.263223924,0.4939651076351209,F335M,3.365
3.264575156,0.4940844753720575,F335M,3.365
3.265926387,0.49421398869133026,F335M,3.365
3.267277619,0.4942763961790445,F335M,3.365
3.2686288500000003,0.49441979331594565,F335M,3.365
3.269980082,0.49456335961503695,F335M,3.365
3.271331313,0.4946642794339233,F335M,3.365
3.272682544,0.4948180834110869,F335M,3.365
3.274033776,0.49492281351022943,F335M,3.365
3.275385007,0.49509528802922487,F335M,3.365
3.276736239,0.49528609549723274,F335M,3.365
3.27808747,0.4954482682560857,F335M,3.365
3.279438702,0.49566582114955743,F335M,3.365
3.280789933,0.4958921329239182,F335M,3.365
3.282141165,0.4960804223340591,F335M,3.365
3.283492396,0.49631347363059186,F335M,3.365
3.2848436270000003,0.4965441838108432,F335M,3.365
3.286194859,0.4967833238431182,F335M,3.365
3.28754609,0.4970397694242407,F335M,3.365
3.288897322,0.4973031591630866,F335M,3.365
3.290248553,0.4975726469587613,F335M,3.365
3.291599785,0.49785125753417103,F335M,3.365
3.292951016,0.4981314005223326,F335M,3.365
3.294302247,0.4984196561331216,F335M,3.365
3.2956534790000003,0.49869274332396607,F335M,3.365
3.29700471,0.4989855758736007,F335M,3.365
3.298355942,0.4992666121642976,F335M,3.365
3.299707173,0.4995273331623137,F335M,3.365
3.301058405,0.499824653315301,F335M,3.365
3.302409636,0.5000663192681232,F335M,3.365
3.303760868,0.5003121720380953,F335M,3.365
3.305112099,0.5006289310505114,F335M,3.365
3.30646333,0.5008542683426058,F335M,3.365
3.307814562,0.5010762767004177,F335M,3.365
3.309165793,0.501376119395371,F335M,3.365
3.310517025,0.5015874785217298,F335M,3.365
3.3118682560000003,0.5017947188984343,F335M,3.365
3.313219488,0.5021274341509943,F335M,3.365
3.314570719,0.5023389574659519,F335M,3.365
3.315921951,0.502542273327889,F335M,3.365
3.317273182,0.5028803541069613,F335M,3.365
3.318624413,0.5030771967685851,F335M,3.365
3.319975645,0.5032755176330801,F335M,3.365
3.321326876,0.5036022713581171,F335M,3.365
3.322678108,0.5037915136583271,F335M,3.365
3.324029339,0.5041536030180441,F335M,3.365
3.325380571,0.5043711348908027,F335M,3.365
3.326731802,0.5046022863472639,F335M,3.365
3.328083033,0.5050105800761696,F335M,3.365
3.329434265,0.5052451753117869,F335M,3.365
3.330785496,0.5054756979344536,F335M,3.365
3.332136728,0.5058901354656921,F335M,3.365
3.333487959,0.5061504248913553,F335M,3.365
3.334839191,0.5064390700010626,F335M,3.365
3.336190422,0.5069156011551732,F335M,3.365
3.337541654,0.5072201809446395,F335M,3.365
3.3388928850000004,0.5075443141003649,F335M,3.365
3.340244116,0.5080625214496362,F335M,3.365
3.341595348,0.5084102512182085,F335M,3.365
3.342946579,0.5087496138702996,F335M,3.365
3.344297811,0.5093005189603053,F335M,3.365
3.345649042,0.5096833026533633,F335M,3.365
3.347000274,0.5102724490154272,F335M,3.365
3.348351505,0.5106814794799703,F335M,3.365
3.349702736,0.5110926960528118,F335M,3.365
3.351053968,0.5116999199575598,F335M,3.365
3.352405199,0.5121133575581674,F335M,3.365
3.353756431,0.5125367455629262,F335M,3.365
3.355107662,0.5131341027412323,F335M,3.365
3.356458894,0.5135434101696299,F335M,3.365
3.357810125,0.5139536497890216,F335M,3.365
3.359161357,0.5145424285059196,F335M,3.365
3.360512588,0.5149608160892142,F335M,3.365
3.3618638190000003,0.5153606897653625,F335M,3.365
3.363215051,0.5159136680345519,F335M,3.365
3.364566282,0.5162759471383039,F335M,3.365
3.3659175140000004,0.5166252566737335,F335M,3.365
3.367268745,0.5171258037694089,F335M,3.365
3.368619977,0.5174529192964226,F335M,3.365
3.369971208,0.5177725365538325,F335M,3.365
3.371322439,0.5182279638971969,F335M,3.365
3.372673671,0.5185203811338295,F335M,3.365
3.374024902,0.5189293188558548,F335M,3.365
3.375376134,0.5191794453603783,F335M,3.365
3.3767273650000003,0.51941407056985,F335M,3.365
3.378078597,0.519764434091131,F335M,3.365
3.379429828,0.5199816128611985,F335M,3.365
3.38078106,0.5201940858308371,F335M,3.365
3.382132291,0.5205258211903155,F335M,3.365
3.383483522,0.5207408057032844,F335M,3.365
3.384834754,0.5209622446707953,F335M,3.365
3.386185985,0.5212783856308221,F335M,3.365
3.387537217,0.5214788357349349,F335M,3.365
3.3888884480000003,0.5216838601815196,F335M,3.365
3.39023968,0.5219756235065703,F335M,3.365
3.391590911,0.5221838161630585,F335M,3.365
3.3929421430000004,0.5223968772217839,F335M,3.365
3.394293374,0.5226965447294528,F335M,3.365
3.395644605,0.5229173206601176,F335M,3.365
3.396995837,0.5231324560758006,F335M,3.365
3.398347068,0.5234268269481789,F335M,3.365
3.3996983,0.5236570966901708,F335M,3.365
3.401049531,0.5239837207344474,F335M,3.365
3.402400763,0.5242569918525117,F335M,3.365
3.4037519940000003,0.5245389994912902,F335M,3.365
3.405103225,0.5249005443727742,F335M,3.365
3.406454457,0.5252126416672995,F335M,3.365
3.407805688,0.5255500467041596,F335M,3.365
3.40915692,0.5259575410045183,F335M,3.365
3.410508151,0.5263176486580954,F335M,3.365
3.411859383,0.5266936384281706,F335M,3.365
3.413210614,0.5271291834694191,F335M,3.365
3.414561846,0.5275190165796797,F335M,3.365
3.4159130770000004,0.5279062790087223,F335M,3.365
3.417264308,0.528349003342298,F335M,3.365
3.41861554,0.5287445371190789,F335M,3.365
3.419966771,0.5291307413078823,F335M,3.365
3.421318003,0.5295630340966236,F335M,3.365
3.422669234,0.529933982853377,F335M,3.365
3.424020466,0.5303413949896425,F335M,3.365
3.425371697,0.5306751452514595,F335M,3.365
3.426722928,0.530988319957792,F335M,3.365
3.42807416,0.5313538385585617,F335M,3.365
3.429425391,0.5316500731364086,F335M,3.365
3.4307766230000003,0.5319499091168518,F335M,3.365
3.432127854,0.5323314579287552,F335M,3.365
3.433479086,0.5326425422971539,F335M,3.365
3.434830317,0.5328788695625054,F335M,3.365
3.436181549,0.533063156142478,F335M,3.365
3.43753278,0.5330957790828545,F335M,3.365
3.4388840110000003,0.5331026436208193,F335M,3.365
3.440235243,0.5331581023659571,F335M,3.365
3.441586474,0.5331282923878042,F335M,3.365
3.4429377060000004,0.53307801373907,F335M,3.365
3.444288937,0.5330799377661979,F335M,3.365
3.445640169,0.5329938466988183,F335M,3.365
3.4469914,0.5328796069591402,F335M,3.365
3.448342631,0.5328337089398378,F335M,3.365
3.449693863,0.5327086392694181,F335M,3.365
3.451045094,0.5326672316122875,F335M,3.365
3.452396326,0.5325513473067983,F335M,3.365
3.453747557,0.5324417906157894,F335M,3.365
3.455098789,0.5324482336557856,F335M,3.365
3.45645002,0.5324016525378023,F335M,3.365
3.4578012520000003,0.5323932540124361,F335M,3.365
3.459152483,0.5325224696402534,F335M,3.365
3.460503714,0.5325973415482023,F335M,3.365
3.461854946,0.5327353559905509,F335M,3.365
3.463206177,0.5330366489580056,F335M,3.365
3.464557409,0.5333050456497431,F335M,3.365
3.4659086400000003,0.5336517427779074,F335M,3.365
3.467259872,0.5341729814103802,F335M,3.365
3.468611103,0.534673169090556,F335M,3.365
3.469962335,0.5352493026734239,F335M,3.365
3.471313566,0.536009602055076,F335M,3.365
3.472664797,0.5367485810203614,F335M,3.365
3.474016029,0.5376555696527718,F335M,3.365
3.47536726,0.538520194707153,F335M,3.365
3.476718492,0.5394350703382926,F335M,3.365
3.478069723,0.5405026024241948,F335M,3.365
3.479420955,0.5414995958792346,F335M,3.365
3.4807721860000003,0.542506312104504,F335M,3.365
3.482123417,0.5436251595732519,F335M,3.365
3.483474649,0.5445894932663252,F335M,3.365
3.48482588,0.5454835005880104,F335M,3.365
3.486177112,0.5463899522471359,F335M,3.365
3.487528343,0.5470397477477069,F335M,3.365
3.488879575,0.5475219192258267,F335M,3.365
3.490230806,0.5478579184429586,F335M,3.365
3.4915820380000002,0.5478111960980129,F335M,3.365
3.492933269,0.5474681414173258,F335M,3.365
3.4942845,0.5468682071308804,F335M,3.365
3.495635732,0.5457816329808105,F335M,3.365
3.496986963,0.5442338412901847,F335M,3.365
3.498338195,0.5422724961104677,F335M,3.365
3.499689426,0.539635468766498,F335M,3.365
3.501040658,0.5364840832386321,F335M,3.365
3.502391889,0.532630199091045,F335M,3.365
3.50374312,0.528124913728458,F335M,3.365
3.505094352,0.5230173501577724,F335M,3.365
3.506445583,0.5171530075145087,F335M,3.365
3.5077968150000003,0.5105706124285418,F335M,3.365
3.509148046,0.5032794610787942,F335M,3.365
3.510499278,0.49521272687736295,F335M,3.365
3.511850509,0.4864545798243517,F335M,3.365
3.513201741,0.4771549629891102,F335M,3.365
3.514552972,0.4672312582413234,F335M,3.365
3.515904203,0.45684449996993903,F335M,3.365
3.517255435,0.44612230191277735,F335M,3.365
3.518606666,0.4348981192570467,F335M,3.365
3.519957898,0.423283012171653,F335M,3.365
3.521309129,0.4113907425983381,F335M,3.365
3.522660361,0.39921029126954816,F335M,3.365
3.524011592,0.3869062384229911,F335M,3.365
3.525362824,0.37445595782683105,F335M,3.365
3.526714055,0.3619937201492042,F335M,3.365
3.528065286,0.3495861195558164,F335M,3.365
3.529416518,0.3372021580032535,F335M,3.365
3.530767749,0.3249827255774724,F335M,3.365
3.532118981,0.31298431225445744,F335M,3.365
3.533470212,0.30118806935379017,F335M,3.365
3.5348214440000003,0.2896586474998489,F335M,3.365
3.536172675,0.27844061250515606,F335M,3.365
3.537523906,0.26752770782972146,F335M,3.365
3.538875138,0.25692858542106667,F335M,3.365
3.540226369,0.24669048819678335,F335M,3.365
3.541577601,0.23679354774109865,F335M,3.365
3.542928832,0.227238942689,F335M,3.365
3.544280064,0.21806913272584097,F335M,3.365
3.545631295,0.20923097579484545,F335M,3.365
3.546982527,0.20073775881983236,F335M,3.365
3.548333758,0.19260547124761945,F335M,3.365
3.549684989,0.1847738394067865,F335M,3.365
3.551036221,0.17728501105475508,F335M,3.365
3.552387452,0.17009113551582,F335M,3.365
3.553738684,0.163178979733251,F335M,3.365
3.555089915,0.1565711193866564,F335M,3.365
3.556441147,0.15021173491029183,F335M,3.365
3.5577923780000003,0.14411111281848893,F335M,3.365
3.5591436090000004,0.13826916795826769,F335M,3.365
3.560494841,0.1326388665361215,F335M,3.365
3.561846072,0.12723500473819607,F335M,3.365
3.563197304,0.1220345879187395,F335M,3.365
3.564548535,0.11701191831118464,F335M,3.365
3.565899767,0.1121823718799877,F335M,3.365
3.567250998,0.10752185591732022,F335M,3.365
3.56860223,0.10302459281983924,F335M,3.365
3.569953461,0.0986829918661312,F335M,3.365
3.571304692,0.09448624932413048,F335M,3.365
3.572655924,0.09042848506380684,F335M,3.365
3.574007155,0.08650325142895834,F335M,3.365
3.575358387,0.08270307865576604,F335M,3.365
3.576709618,0.07903313986987279,F335M,3.365
3.57806085,0.0754718479573609,F335M,3.365
3.579412081,0.07202390204159109,F335M,3.365
3.580763312,0.06868251720642096,F335M,3.365
3.582114544,0.06545231730327064,F335M,3.365
3.583465775,0.06233635154262736,F335M,3.365
3.5848170070000003,0.05931843070554699,F335M,3.365
3.5861682380000004,0.05640910397023493,F335M,3.365
3.58751947,0.05359902592148536,F335M,3.365
3.588870701,0.05088351492843936,F335M,3.365
3.590221933,0.04828249321342383,F335M,3.365
3.591573164,0.04577360982362231,F335M,3.365
3.592924395,0.0433613720199774,F335M,3.365
3.594275627,0.04106036926239655,F335M,3.365
3.595626858,0.03884221125776294,F335M,3.365
3.59697809,0.03672541313764643,F335M,3.365
3.598329321,0.03471174940208062,F335M,3.365
3.599680553,0.03277964718511216,F335M,3.365
3.601031784,0.03094676890224283,F335M,3.365
3.602383016,0.0291976059851939,F335M,3.365
3.603734247,0.02753673114844994,F335M,3.365
3.605085478,0.02596846169727673,F335M,3.365
3.60643671,0.02447258929136887,F335M,3.365
3.607787941,0.02306396839236942,F335M,3.365
3.609139173,0.02173738169745271,F335M,3.365
3.610490404,0.02047221170046919,F335M,3.365
3.611841636,0.01928877685301567,F335M,3.365
3.613192867,0.01817507749326385,F335M,3.365
3.614544098,0.01712411321342645,F335M,3.365
3.61589533,0.01614103809310869,F335M,3.365
3.617246561,0.01521242056271589,F335M,3.365
3.618597793,0.01434264636562097,F335M,3.365
3.619949024,0.01352762062614849,F335M,3.365
3.621300256,0.01275610278227147,F335M,3.365
3.622651487,0.01203611834316763,F335M,3.365
3.624002719,0.01136063895780026,F335M,3.365
3.62535395,0.01072697621577797,F335M,3.365
3.626705181,0.01014161649813522,F335M,3.365
3.628056413,0.00958200437720409,F335M,3.365
3.629407644,0.00905595292341048,F335M,3.365
3.630758876,0.00857184587072836,F335M,3.365
3.632110107,0.00811302840165066,F335M,3.365
3.633461339,0.00768731039146898,F335M,3.365
3.63481257,0.00728804093752167,F335M,3.365
3.636163801,0.00690740267079838,F335M,3.365
3.637515033,0.0065529902716369,F335M,3.365
3.638866264,0.00621993247995258,F335M,3.365
3.640217496,0.00591360654503358,F335M,3.365
3.641568727,0.00563037571582639,F335M,3.365
3.642919959,0.00535369320727493,F335M,3.365
3.64427119,0.00509573693956453,F335M,3.365
3.645622422,0.00485719381556035,F335M,3.365
3.646973653,0.0046283052495187,F335M,3.365
3.648324884,0.00441848246093251,F335M,3.365
3.649676116,0.00421783614006929,F335M,3.365
3.651027347,0.00402531886239721,F335M,3.365
3.652378579,0.00385228607833761,F335M,3.365
3.65372981,0.00368404784395304,F335M,3.365
3.655081042,0.00352689696019945,F335M,3.365
3.656432273,0.0033841901552723,F335M,3.365
3.657783504,0.00324134947034275,F335M,3.365
3.659134736,0.00311017193964296,F335M,3.365
3.660485967,0.0029912882495577,F335M,3.365
3.661837199,0.00287465464363564,F335M,3.365
3.66318843,0.00276690622306845,F335M,3.365
3.664539662,0.00266184727490359,F335M,3.365
3.665890893,0.00255963755594965,F335M,3.365
3.667242125,0.00246866044268212,F335M,3.365
3.668593356,0.00237906959204834,F335M,3.365
3.669944587,0.00229450254923263,F335M,3.365
3.671295819,0.00221923245112961,F335M,3.365
3.67264705,0.00214202356842229,F335M,3.365
3.673998282,0.00206917435712188,F335M,3.365
3.675349513,0.00200134984139425,F335M,3.365
3.676700745,0.00193250310634977,F335M,3.365
3.678051976,0.00187314436368988,F335M,3.365
3.679403208,0.00181724145885081,F335M,3.365
3.680754439,0.00175980877044641,F335M,3.365
3.68210567,0.00171034407090627,F335M,3.365
3.683456902,0.00166002765424953,F335M,3.365
3.684808133,0.00161151715058776,F335M,3.365
3.686159365,0.00157119101798046,F335M,3.365
3.687510596,0.00152168247231949,F335M,3.365
3.688861828,0.00147192848141173,F335M,3.365
3.690213059,0.00143279330478687,F335M,3.365
3.69156429,0.00139399890985153,F335M,3.365
3.692915522,0.0013591761336632,F335M,3.365
3.694266753,0.00132631135863345,F335M,3.365
3.695617985,0.00128923440258819,F335M,3.365
3.696969216,0.00125687344721666,F335M,3.365
3.698320448,0.00122487760360603,F335M,3.365
3.699671679,0.00118930071006037,F335M,3.365
3.701022911,0.00115874539725627,F335M,3.365
3.702374142,0.00112825489295729,F335M,3.365
3.703725373,0.00109699363683431,F335M,3.365
3.705076605,0.00107013253259555,F335M,3.365
3.706427836,0.00104203215532556,F335M,3.365
3.707779068,0.00101511664286155,F335M,3.365
3.709130299,9.905217587961e-4,F335M,3.365
3.710481531,9.6131896239224e-4,F335M,3.365
3.711832762,9.330214708293e-4,F335M,3.365
3.713183993,9.0681694972272e-4,F335M,3.365
3.714535225,8.7876814060357e-4,F335M,3.365
3.715886456,8.5560432535076e-4,F335M,3.365
3.717237688,8.3469431708697e-4,F335M,3.365
3.718588919,8.106088408725e-4,F335M,3.365
3.719940151,7.8823483699773e-4,F335M,3.365
3.721291382,7.6588557741319e-4,F335M,3.365
3.722642614,7.4344576866e-4,F335M,3.365
3.723993845,7.2262089345608e-4,F335M,3.365
3.725345076,6.9772509494276e-4,F335M,3.365
3.726696308,6.7339918367298e-4,F335M,3.365
3.728047539,6.532571139681e-4,F335M,3.365
3.729398771,6.3001160312326e-4,F335M,3.365
3.730750002,6.0771864835193e-4,F335M,3.365
3.732101234,5.8793392843859e-4,F335M,3.365
3.733452465,5.6505064007181e-4,F335M,3.365
3.734803696,5.4503021065272e-4,F335M,3.365
3.736154928,5.2639239439538e-4,F335M,3.365
3.737506159,5.0398413071913e-4,F335M,3.365
3.738857391,4.8579233195454e-4,F335M,3.365
3.740208622,4.6867887509565e-4,F335M,3.365
3.741559854,4.4668981761217e-4,F335M,3.365
3.742911085,4.2717551530386e-4,F335M,3.365
3.744262317,4.0874747165639e-4,F335M,3.365
3.745613548,3.8991410962188e-4,F335M,3.365
3.746964779,3.75203583839e-4,F335M,3.365
3.748316011,3.5802185885966e-4,F335M,3.365
3.749667242,3.392041155734e-4,F335M,3.365
3.751018474,3.2582327228777e-4,F335M,3.365
3.752369705,3.1128982815351e-4,F335M,3.365
3.753720937,2.9609683816885e-4,F335M,3.365
3.755072168,2.8444351973192e-4,F335M,3.365
3.7564234,2.6891872318781e-4,F335M,3.365
3.757774631,2.5284306665141e-4,F335M,3.365
3.759125862,2.424019770624e-4,F335M,3.365
3.760477094,2.3071268683216e-4,F335M,3.365
3.761828325,2.1869185389167e-4,F335M,3.365
3.763179557,2.0915195795079e-4,F335M,3.365
3.764530788,1.9800645567276e-4,F335M,3.365
3.76588202,1.8874661031375e-4,F335M,3.365
3.767233251,1.8165039590248e-4,F335M,3.365
3.768584482,1.7076103096407e-4,F335M,3.365
3.769935714,1.6087883440224e-4,F335M,3.365
3.771286945,1.5446656801697e-4,F335M,3.365
3.772638177,1.4685775433064e-4,F335M,3.365
3.773989408,1.4111122010317e-4,F335M,3.365
3.77534064,1.3703609289837e-4,F335M,3.365
3.776691871,1.2981205239222e-4,F335M,3.365
3.778043103,1.233588813634e-4,F335M,3.365
3.779394334,1.157619975169e-4,F335M,3.365
3.780745565,1.0791156528425e-4,F335M,3.365
3.782096797,1.0474992982308e-4,F335M,3.365
3.783448028,1.039937031081e-4,F335M,3.365
3.78479926,1.004599281281e-4,F335M,3.365
3.786150491,9.745464562226e-5,F335M,3.365
3.787501723,9.4434946146327e-5,F335M,3.365
3.788852954,8.900579859052293e-5,F335M,3.365
3.790204185,8.631339208519587e-5,F335M,3.365
3.791555417,8.415082492566337e-5,F335M,3.365
3.792906648,7.841376682882049e-5,F335M,3.365
3.79425788,7.563796922898283e-5,F335M,3.365
3.795609111,7.515030401207436e-5,F335M,3.365
3.796960343,7.26313724181429e-5,F335M,3.365
3.798311574,7.396154962413075e-5,F335M,3.365
3.799662806,7.551666622729848e-5,F335M,3.365
3.801014037,7.192675915937385e-5,F335M,3.365
3.802365268,7.062975929383238e-5,F335M,3.365
3.8037165,6.956552469204004e-5,F335M,3.365
3.805067731,6.715144291011294e-5,F335M,3.365
3.806418963,6.846371697607748e-5,F335M,3.365
3.807770194,6.689018809320294e-5,F335M,3.365
3.809121426,6.159279840542171e-5,F335M,3.365
3.810472657,6.0836574473598674e-5,F335M,3.365
3.811823889,6.0434609462185456e-5,F335M,3.365
3.81317512,5.781447673792568e-5,F335M,3.365
3.814526351,5.633711458649142e-5,F335M,3.365
3.815877583,5.437536972250024e-5,F335M,3.365
3.817228814,5.203116696229972e-5,F335M,3.365
3.818580046,5.152738763719899e-5,F335M,3.365
3.819931277,5.097944411060252e-5,F335M,3.365
3.821282509,4.9907185219422e-5,F335M,3.365
3.82263374,4.99786279053802e-5,F335M,3.365
3.823984971,5.110491659533289e-5,F335M,3.365
3.825336203,5.136800671585786e-5,F335M,3.365
3.826687434,5.323073551688722e-5,F335M,3.365
3.828038666,5.464012843224171e-5,F335M,3.365
3.829389897,5.357639629393994e-5,F335M,3.365
3.830741129,5.3083221982629855e-5,F335M,3.365
3.83209236,5.253263035298957e-5,F335M,3.365
3.833443592,5.125850435530688e-5,F335M,3.365
3.834794823,5.36480959233191e-5,F335M,3.365
3.836146054,5.3875257243894245e-5,F335M,3.365
3.837497286,4.818559218943466e-5,F335M,3.365
3.838848517,4.524527120637423e-5,F335M,3.365
3.840199749,4.489494793564811e-5,F335M,3.365
3.84155098,4.4075678357050315e-5,F335M,3.365
3.842902212,4.6532466103485175e-5,F335M,3.365
3.844253443,4.585156231226356e-5,F335M,3.365
3.845604674,4.2250514148215915e-5,F335M,3.365
3.846955906,4.157621602239811e-5,F335M,3.365
3.848307137,4.0723960571220475e-5,F335M,3.365
3.849658369,3.970632686701244e-5,F335M,3.365
3.8510096,4.121265993168013e-5,F335M,3.365
3.852360832,4.325707611135819e-5,F335M,3.365
3.853712063,3.997071672630733e-5,F335M,3.365
3.855063295,3.965672156971338e-5,F335M,3.365
3.856414526,4.151368283669389e-5,F335M,3.365
3.857765757,4.1517101592641745e-5,F335M,3.365
3.859116989,4.087698532254184e-5,F335M,3.365
3.86046822,4.1490708180113514e-5,F335M,3.365
3.861819452,3.7881698034604685e-5,F335M,3.365
3.863170683,3.8027366074998386e-5,F335M,3.365
3.864521915,4.113181529806138e-5,F335M,3.365
3.865873146,4.072585407823576e-5,F335M,3.365
3.867224377,4.0502905496577e-5,F335M,3.365
3.868575609,4.129538690777432e-5,F335M,3.365
3.86992684,3.9916297828106024e-5,F335M,3.365
3.871278072,3.888866992054587e-5,F335M,3.365
3.872629303,3.8835429555507744e-5,F335M,3.365
3.873980535,3.742938490046563e-5,F335M,3.365
3.875331766,3.714813868528807e-5,F335M,3.365
3.876682998,3.778822640064467e-5,F335M,3.365
3.878034229,3.560064585790964e-5,F335M,3.365
3.87938546,3.314160047665407e-5,F335M,3.365
3.880736692,3.5647778907525975e-5,F335M,3.365
3.882087923,3.791853125508273e-5,F335M,3.365
3.883439155,3.6953800635115704e-5,F335M,3.365
3.884790386,3.5921289624123726e-5,F335M,3.365
3.886141618,3.291487095237531e-5,F335M,3.365
3.887492849,2.9623824186349977e-5,F335M,3.365
3.888844081,2.9027838592239813e-5,F335M,3.365
3.890195312,3.058877703657891e-5,F335M,3.365
3.891546543,3.269449831396519e-5,F335M,3.365
3.892897775,3.624632081118713e-5,F335M,3.365
3.894249006,4.034551663925663e-5,F335M,3.365
3.895600238,4.0989852285225945e-5,F335M,3.365
3.896951469,4.11614420600645e-5,F335M,3.365
3.898302701,4.01313585150352e-5,F335M,3.365
3.899653932,3.7492781827220226e-5,F335M,3.365
3.901005163,0,F335M,3.365
3.902356394,0,F335M,3.365
2.9889239409999995,0,F356W,3.563
2.990275173,0,F356W,3.563
2.991626405,1.14387116033e-4,F356W,3.563
2.992977637,1.2320610582776e-4,F356W,3.563
2.994328868,1.3274670222559e-4,F356W,3.563
2.9956801,1.4223669035688e-4,F356W,3.563
2.997031331,1.5199042981299e-4,F356W,3.563
2.998382562,1.6296982569361e-4,F356W,3.563
2.9997337940000004,1.7469790082312e-4,F356W,3.563
3.001085025,1.8753118337587e-4,F356W,3.563
3.002436257,2.0108151412042e-4,F356W,3.563
3.003787488,2.1510230387221e-4,F356W,3.563
3.00513872,2.2989007276351e-4,F356W,3.563
3.006489951,2.4614116643589e-4,F356W,3.563
3.007841182,2.6402406029946e-4,F356W,3.563
3.009192414,2.8293864644697e-4,F356W,3.563
3.0105436450000003,3.0261264736423e-4,F356W,3.563
3.011894877,3.236561466551e-4,F356W,3.563
3.013246108,3.4637648929914e-4,F356W,3.563
3.01459734,3.7065161468099e-4,F356W,3.563
3.015948571,3.9719108612507e-4,F356W,3.563
3.017299803,4.2478659541687e-4,F356W,3.563
3.018651034,4.5397211545972e-4,F356W,3.563
3.020002265,4.8514098577903e-4,F356W,3.563
3.0213534970000002,5.1859639766306e-4,F356W,3.563
3.0227047280000003,5.5386269939123e-4,F356W,3.563
3.02405596,5.9164624433881e-4,F356W,3.563
3.025407191,6.3202714194328e-4,F356W,3.563
3.0267584230000004,6.7440079284395e-4,F356W,3.563
3.028109654,7.2019185096302e-4,F356W,3.563
3.029460886,7.7011012829091e-4,F356W,3.563
3.030812117,8.2340813543662e-4,F356W,3.563
3.032163348,8.8022568369335e-4,F356W,3.563
3.03351458,9.4155232520604e-4,F356W,3.563
3.034865811,0.00100723787287727,F356W,3.563
3.036217043,0.00107752933467052,F356W,3.563
3.0375682740000003,0.00115380327572748,F356W,3.563
3.038919506,0.00123621105413249,F356W,3.563
3.040270737,0.00132461699320755,F356W,3.563
3.041621968,0.00142055140578319,F356W,3.563
3.0429732,0.00152416694723231,F356W,3.563
3.044324431,0.00163651317283153,F356W,3.563
3.045675663,0.00175839509141263,F356W,3.563
3.047026894,0.00189029558393006,F356W,3.563
3.048378126,0.00203334391730571,F356W,3.563
3.0497293570000004,0.00218861820614519,F356W,3.563
3.051080589,0.00235599196281837,F356W,3.563
3.05243182,0.00253857334588326,F356W,3.563
3.053783051,0.00273720727975409,F356W,3.563
3.055134283,0.00295274596785638,F356W,3.563
3.056485514,0.00318828070181724,F356W,3.563
3.057836746,0.00344475341775035,F356W,3.563
3.059187977,0.00372367270053419,F356W,3.563
3.060539209,0.00402842140099921,F356W,3.563
3.06189044,0.00436086707824145,F356W,3.563
3.063241671,0.00472296362523939,F356W,3.563
3.0645929030000003,0.005118938667455,F356W,3.563
3.065944134,0.00555070143126902,F356W,3.563
3.067295366,0.00602194306826403,F356W,3.563
3.068646597,0.00653785969655795,F356W,3.563
3.069997829,0.00710191165638822,F356W,3.563
3.07134906,0.00771869833555876,F356W,3.563
3.072700292,0.00839450994764939,F356W,3.563
3.074051523,0.00913411499139386,F356W,3.563
3.075402754,0.00994372028416481,F356W,3.563
3.0767539860000004,0.01082951457035513,F356W,3.563
3.078105217,0.01180045550822513,F356W,3.563
3.079456449,0.01286237206310258,F356W,3.563
3.08080768,0.01402453662191943,F356W,3.563
3.082158912,0.01529793927867229,F356W,3.563
3.083510143,0.01668904542037818,F356W,3.563
3.084861374,0.01821053402520637,F356W,3.563
3.086212606,0.01987823237514298,F356W,3.563
3.0875638370000003,0.02169661592420731,F356W,3.563
3.088915069,0.02368159407623565,F356W,3.563
3.0902663,0.02585437159975817,F356W,3.563
