filter,wavelength,throughput,lambda_c,speclite_filter,source
r,0.4449000000000328,5.6207387901911784e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4450000000000329,5.657062455293563e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4451000000000329,5.6946633871195995e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4452000000000329,5.7323012929943804e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.44530000000003295,5.769976192655261e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.445400000000033,5.807688105838836e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.44550000000003304,5.845437052295892e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.445600000000033,5.883223051784025e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.445700000000033,5.9210461240599045e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4458000000000331,5.958906288894555e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4459000000000331,5.99680356605801e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4460000000000331,6.034737975333641e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4461000000000331,6.045732054398098e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4462000000000332,6.05673686001609e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.44630000000003317,6.067752396881172e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4464000000000332,6.078778669719444e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4465000000000332,6.089815683241379e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4466000000000333,6.09788159297514e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4467000000000333,6.105950361611823e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4468000000000333,6.114021989667412e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.44690000000003327,6.122096477665907e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.44700000000003337,6.1301738261399924e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.44710000000003336,6.140094634230777e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4472000000000334,6.150022847302239e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4473000000000334,6.1599584684942564e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4474000000000335,6.169901500931604e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4475000000000335,6.17985194776334e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.44760000000003347,6.188298628090144e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.44770000000003346,6.196748602125509e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.44780000000003356,6.205201870582203e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.44790000000003355,6.213658434197231e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.44800000000003354,6.222118293757494e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4481000000000336,6.426223363106855e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4482000000000336,6.630503116940447e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.44830000000003367,6.834957624096316e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.44840000000003366,7.039586953403612e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.44850000000003365,7.24439117370679e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.44860000000003375,7.4493801462468304e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.44870000000003374,7.65455115537859e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4488000000000337,7.859901355738266e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4489000000000337,8.065427804706778e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4490000000000338,8.271127494874942e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4491000000000338,8.47682977226059e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.44920000000003385,8.682699324431684e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.44930000000003384,8.888733146355625e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.44940000000003394,9.094928299412611e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.44950000000003393,9.301281944416625e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4496000000000339,9.507792155676703e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4497000000000339,9.714456157850696e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.449800000000034,9.921271370264847e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.449900000000034,1.012823544215991e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.45000000000003404,1.0335346288105955e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.45010000000003403,1.0311554191189923e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.45020000000003413,1.0287722801232004e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4503000000000341,1.0263852605254511e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4504000000000341,1.0239944439925176e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4505000000000341,1.0215999487390824e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4506000000000342,1.019449564932112e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4507000000000342,1.0172946470211279e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4508000000000342,1.0151354261519115e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4509000000000342,1.0129721654629474e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.45100000000003426,1.0108051597187576e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4511000000000343,1.0084315724689182e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4512000000000343,1.0060556222519424e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4513000000000343,1.0036776974754284e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4514000000000344,1.0012982163558997e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4515000000000344,9.989176265095302e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.45160000000003436,9.962948785216027e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.45170000000003435,9.936714695050743e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.45180000000003445,9.91047416342742e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4519000000000345,9.884227367432401e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4520000000000345,9.857974492224712e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4521000000000345,9.717055446028947e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4522000000000346,9.576003436199997e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.45230000000003456,9.4348185875204e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.45240000000003455,9.293501021831188e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.45250000000003454,9.152050857286798e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.45260000000003464,9.010468207658511e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.45270000000003463,8.868752174394381e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4528000000000347,8.726902616894824e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.45290000000003466,8.58491938956852e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.45300000000003476,8.44280234250331e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.45310000000003475,8.297956989782604e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.45320000000003474,8.153069370707478e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.45330000000003473,8.008139383850577e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.45340000000003483,7.863166926578404e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4535000000000348,7.718151895750243e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4536000000000348,7.574915377525644e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.45370000000003485,7.431560230935714e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4538000000000349,7.288090084058346e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.45390000000003494,7.144508068086484e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.45400000000003493,7.000816840794635e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4541000000000349,6.898496867401879e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.454200000000035,6.79611518800387e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.454300000000035,6.6936733682707455e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.454400000000035,6.591172636894943e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.45450000000003504,6.488613902566717e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4546000000000351,6.385997770905567e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.45470000000003513,6.283324561526077e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4548000000000351,6.180594324979632e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4549000000000351,6.07780685983e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4550000000000352,5.974961729769753e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4551000000000352,5.87110109537342e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4552000000000352,5.767216892759333e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4553000000000352,5.663308089319923e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4554000000000353,5.559373487081012e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.45550000000003527,5.455411740031492e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4556000000000353,5.352710870686454e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4557000000000353,5.249929659599432e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4558000000000354,5.147066398070191e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4559000000000354,5.0441192973329624e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4560000000000354,4.941086506008608e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.45610000000003537,4.907823452055994e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.45620000000003547,4.8745502629321836e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.45630000000003546,4.841265038761211e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.45640000000003544,4.807965770204937e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4565000000000355,4.774650344058391e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4566000000000356,4.742457659945422e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4567000000000356,4.71023707549494e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.45680000000003557,4.677988580358535e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.45690000000003556,4.645712164185803e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.45700000000003566,4.613407816630127e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.45710000000003564,4.580821243952679e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.45720000000003563,4.548207395133262e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4573000000000357,4.51556626071162e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4574000000000357,4.482897831225857e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.45750000000003577,4.450202097223337e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.45760000000003576,4.416418684604612e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.45770000000003574,4.3826241763993225e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.45780000000003584,4.34881857112586e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.45790000000003583,4.315001867319019e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4580000000000358,4.281174063522005e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4581000000000358,4.3026650908398456e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4582000000000359,4.324163776857351e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4583000000000359,4.345670122855248e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.45840000000003595,4.367184130120019e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.45850000000003593,4.388705799933257e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.45860000000003603,4.411300178151269e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.458700000000036,4.433916609836301e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.458800000000036,4.456553092041341e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.458900000000036,4.479207733995998e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4590000000000361,4.501878760909149e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4591000000000361,4.524201983928729e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4592000000000361,4.546535796460463e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4593000000000361,4.568878793586802e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4594000000000362,4.5912297021625335e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4595000000000362,4.613587384649555e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4596000000000362,4.634840320458999e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4597000000000362,4.656087748928026e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4598000000000363,4.677329091045572e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4599000000000363,4.698563912057536e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.46000000000003627,4.719791924974035e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4601000000000363,4.861024349818531e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.46020000000003636,5.0023573949354505e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4603000000000364,5.1437904363397155e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4604000000000364,5.285323058677002e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4605000000000364,5.42695507827168e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4606000000000365,5.567355120818424e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.46070000000003647,5.707788112949293e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.46080000000003646,5.848254543235268e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.46090000000003645,5.9887552204421545e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.46100000000003655,6.129291297748994e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.46110000000003654,6.270021613145454e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4612000000000366,6.41082149818629e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.46130000000003657,6.551693282810359e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.46140000000003667,6.692639739100165e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.46150000000003666,6.833664105879474e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.46160000000003665,6.9731036130991965e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.46170000000003664,7.112548423947865e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.46180000000003674,7.251998468252784e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4619000000000367,7.391453664638168e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.46200000000003677,7.530913919990491e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.46210000000003676,7.917055176069358e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.46220000000003686,8.303434564706351e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.46230000000003685,8.69005191551751e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.46240000000003684,9.076907030779885e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4625000000000368,9.463999683433241e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4626000000000369,9.8513300200019e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4627000000000369,1.023889880953833e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4628000000000369,1.062670609785029e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.46290000000003695,1.101475195773015e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.463000000000037,1.1403036492907147e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.46310000000003704,1.1790251462719158e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.463200000000037,1.2177619893297692e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.463300000000037,1.2565141995858366e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4634000000000371,1.2952818028371604e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4635000000000371,1.334064829937491e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4636000000000371,1.3731886592736358e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4637000000000371,1.4123449564879584e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4638000000000372,1.4515342881602647e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.46390000000003717,1.4907572407349004e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4640000000000372,1.5300144139164257e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4641000000000372,1.5971697331257154e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4642000000000373,1.6643424259079304e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4643000000000373,1.7315331873606676e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4644000000000373,1.7987427267413086e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.46450000000003727,1.8659717559392288e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.46460000000003737,1.9336812686551707e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.46470000000003736,2.0014438038158485e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4648000000000374,2.069260073494134e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4649000000000374,2.137130753513694e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4650000000000375,2.205056472161202e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4651000000000375,2.272843759413395e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4652000000000375,2.3406761045281908e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.46530000000003746,2.40855391382266e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.46540000000003756,2.4764775005816906e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.46550000000003755,2.5444470736833264e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.46560000000003754,2.612462726198212e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4657000000000376,2.6805242716921318e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.46580000000003763,2.7486314798088002e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4659000000000377,2.8167839626434185e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.46600000000003766,2.884981162875097e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.46610000000003765,2.9172957224289282e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.46620000000003775,2.9496360804945962e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.46630000000003774,2.982001102176303e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.46640000000003773,3.0143894975235922e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4665000000000377,3.0467998158510285e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4666000000000378,3.078500937450585e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.46670000000003786,3.110211558884018e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.46680000000003785,3.14193168125448e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.46690000000003784,3.173661305669289e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.46700000000003794,3.2054004332323666e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.46710000000003793,3.2378709574894956e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4672000000000379,3.2703640724769236e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4673000000000379,3.302879783957719e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.467400000000038,3.335418097683191e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.467500000000038,3.3679790194172926e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.46760000000003804,3.399757878491643e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.46770000000003803,3.431544310263471e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.46780000000003813,3.4633383151137234e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4679000000000381,3.4951398934234806e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4680000000000381,3.5269490455434163e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4681000000000381,3.4788226358640165e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4682000000000382,3.4306602504530737e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4683000000000382,3.382461879308532e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4684000000000382,3.3342275124314756e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4685000000000382,3.285957139817296e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.46860000000003826,3.2368855303046194e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4687000000000383,3.1878011028168805e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4688000000000383,3.1387038564423576e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4689000000000383,3.089593790265012e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4690000000000384,3.040470903372623e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4691000000000384,2.9918949493360046e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.46920000000003836,2.9432875744205013e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.46930000000003835,2.894648773000084e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.46940000000003845,2.8459785394521472e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4695000000000385,2.7972768681534686e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4696000000000385,2.7478948999046366e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4697000000000385,2.6985048073734704e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4698000000000386,2.6491065906917217e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.46990000000003856,2.599700249987379e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.47000000000003855,2.5502857853863982e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.47010000000003854,2.4881119753497396e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.47020000000003864,2.4258941634337873e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.47030000000003863,2.3636323391775522e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4704000000000387,2.3013264921286112e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.47050000000003867,2.238976611827959e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.47060000000003877,2.1765826878189447e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.47070000000003875,2.1141447096415967e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.47080000000003874,2.051662666838144e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.47090000000003873,1.989136548950129e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.47100000000003883,1.9265663455158456e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4711000000000388,1.8635056580196827e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4712000000000388,1.8004320234573514e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.47130000000003885,1.7373454415148384e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4714000000000389,1.674245911877826e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.47150000000003894,1.6111334342358566e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.47160000000003893,1.5483726744692824e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4717000000000389,1.4855692188943371e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.471800000000039,1.4227230580415643e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.471900000000039,1.3598341824480628e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.472000000000039,1.296902582654033e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.47210000000003904,1.2621619923554076e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4722000000000391,1.2274130998630254e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.47230000000003913,1.1926559047920526e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4724000000000391,1.1578904067620207e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4725000000000391,1.1231166053892968e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4726000000000392,1.0885905789938385e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4727000000000392,1.0540398765329284e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4728000000000392,1.0194644917586364e-05,0.6249032858820807,lsst2023-r,lsst2023
r,0.4729000000000392,9.848644184252027e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4730000000000393,9.502396502861233e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.47310000000003927,9.152966067950705e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4732000000000393,8.803491062877309e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4733000000000393,8.45397149220639e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4734000000000394,8.104407360489529e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4735000000000394,7.75479867226744e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4736000000000394,7.406885771806932e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.47370000000003937,7.058763953665636e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.47380000000003947,6.710433190986974e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.47390000000003946,6.361893456907474e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.47400000000003945,6.013144724667133e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4741000000000395,5.918848026271311e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4742000000000396,5.8245299364717855e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4743000000000396,5.730190454192653e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.47440000000003957,5.6358295783790005e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.47450000000003956,5.5414473079538935e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.47460000000003966,5.447043641847155e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.47470000000003965,5.35261857900143e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.47480000000003963,5.258172118344919e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4749000000000397,5.163704258805369e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4750000000000397,5.069214999310547e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.47510000000003977,4.975961223960554e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.47520000000003976,4.882639903984978e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.47530000000003975,4.789251022342051e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.47540000000003985,4.695794561977206e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.47550000000003984,4.6022705058523184e-06,0.6249032858820807,lsst2023-r,lsst2023
r,0.4756000000000398,4.5076219501762685e-06,0.6249032858820807,lsst2023-r,lsst2023
